Num,ID,Name
1441,005603,嘉实新添康定期混合A
1442,006615,工银战略新兴产业混合A
1443,004360,创金合信量化核心混合C
1444,740101,长安沪深300非周期
1445,003104,泰达宏利定宏混合
1446,005085,平安量化先锋C
1447,673060,西部利得景瑞灵活配置混合
1448,620006,金元顺安消费主题混合
1449,169103,东方红睿轩三年定开混合
1450,080008,长盛战略新兴产业混合A
1451,168105,九泰泰富定增混合
1452,002112,德邦鑫星价值灵活配置混合C
1453,360007,光大优势配置混合
1454,740001,长安宏观策略混合
1455,470021,汇添富优选回报灵活配置混合
1456,501019,国泰国证航天军工指数
1457,002418,汇添富优选回报灵活配置混合
1458,000196,工银成长收益混合B
1459,006339,银华MSCI中国A股联接
1460,167703,德邦量化优选股票(LOF)
1461,002024,红塔红土稳健回报C
1462,002055,国泰兴益灵活配置混合C
1463,519706,交银深证300价值ETF联
1464,004647,新华鼎利债券A
1465,005374,中加紫金灵活配置混合C
1466,040025,华安科技动力混合
1467,004131,国联安鑫发混合A
1468,002138,泓德裕泰债券A
1469,002766,新华双利债券C
1470,376510,上投摩根大盘蓝筹股票
1471,005443,国金量化多策略混合
1472,005373,中加紫金灵活配置混合A
1473,001166,建信环保产业股票
1474,005084,平安量化先锋A
1475,000545,中邮核心竞争力灵活配置混合
1476,005914,景顺长城智能生活混合
1477,470006,汇添富医药保健混合A
1478,004408,招商深证100指数C
1479,320008,诺安增利债券A
1480,001648,工银新价值灵活配置混合
1481,004132,国联安鑫发混合C
1482,540010,汇丰晋信科技先锋股票
1483,000877,华泰柏瑞量化优选混合
1484,005732,富国臻选成长灵活配置混合
1485,006682,景顺长城中证500增强
1486,000312,华安沪深300增强A
1487,002182,东兴蓝海财富混合
1488,167702,德邦量化优选股票(LOF)
1489,006603,嘉实互融精选股票
1490,217016,招商深证100指数A
1491,001536,南方君选
1492,000313,华安沪深300增强C
1493,003593,国泰景气行业灵活配置混合
1494,000195,工银成长收益混合A
1495,002765,新华双利债券A
1496,233001,大摩基础行业混合
1497,004183,富国产业升级混合
1498,000800,华商未来主题混合
1499,001569,泰信国策驱动灵活配置混合
1500,005133,兴业量化精选混合
1501,006892,新华鼎利债券C
1502,519110,浦银安盛价值成长混合A
1503,001413,中融鑫起点混合A
1504,005328,前海开源价值策略股票
1505,001476,中银智能制造股票
1506,006616,工银战略新兴产业混合C
1507,002907,南方中证500量化增强C
1508,001771,南方量化混合
1509,004347,南方中证500信息技术联接
1510,001667,南方转型混合
1511,004881,中银量化价值混合
1512,003780,鹏华兴悦定期开放混合
1513,163821,中银沪深300等权重指数
1514,002597,兴业成长动力混合
1515,006687,方正富邦深证100ETF联
1516,002802,广发东财大数据混合
1517,180018,银华和谐主题混合
1518,005434,鹏华睿投混合
1519,001531,招商安益灵活配置混合
1520,161721,招商沪深300地产等权重分
1521,005795,博时中证500指数增强C
1522,007016,富国睿泽回报混合
1523,000172,华泰柏瑞量化增强混合A
1524,630005,华商动态阿尔法混合
1525,270022,广发内需增长混合
1526,002900,南方中证500信息技术联接
1527,004428,交银增利增强债券C
1528,005900,国投瑞银行业先锋混合
1529,519116,浦银安盛沪深300指数增强
1530,000597,中海积极收益混合
1531,006031,南方昌元C
1532,005062,博时中证500指数增强A
1533,519908,华夏兴华混合A
1534,005520,国投瑞银创新医疗混合
1535,006688,方正富邦深证100ETF联
1536,002412,华富安福债券
1537,001227,中邮信息产业灵活配置混合
1538,001414,中融鑫起点混合C
1539,020001,国泰金鹰增长混合
1540,001076,易方达改革红利混合
1541,004427,交银增利增强债券A
1542,006486,广发中证1000指数A
1543,004775,嘉实新添泽定期混合
1544,005095,国泰量化成长优选混合A
1545,006302,银华行业轮动混合
1546,000457,上投摩根核心成长股票
1547,519170,浦银安盛增长动力混合
1548,040035,华安逆向策略混合
1549,006408,汇添富消费升级混合
1550,004925,长信低碳环保行业量化股票
1551,005727,嘉实中创400ETF联接C
1552,004789,富荣沪深300指数增强C
1553,004933,招商丰拓灵活混合C
1554,180012,银华富裕主题混合
1555,004876,融通深证100指数C
1556,110019,易方达深证100ETF联接
1557,004788,富荣沪深300指数增强A
1558,000058,国联安安泰灵活配置混合
1559,005651,万家量化同顺混合C
1560,001004,新华稳健回报混合发起式
1561,000311,景顺长城沪深300指数增强
1562,005983,上投摩根核心精选
1563,002866,新华丰盈回报债券
1564,001742,广发百发大数据精选混合E
1565,004742,易方达深证100ETF联接
1566,005096,国泰���化成长优选混合C
1567,001216,易方达新收益混合A
1568,501011,汇添富中证中药指数(LOF
1569,004212,中融量化智选混合A
1570,005775,中加转型动力混合A
1571,004082,国联安鑫乾混合C
1572,000547,建信健康民生混合
1573,004075,交银医药创新股票
1574,001484,天弘新价值混合
1575,000414,嘉实绝对收益策略定期混合
1576,000513,富国高端制造行业股票
1577,004393,安信合作创新灵活配置混合
1578,006257,信达澳银先进智造股票型
1579,210014,金鹰元丰债券
1580,161604,融通深证100指数A
1581,006487,广发中证1000指数C
1582,005650,万家量化同顺混合A
1583,160629,鹏华传媒分级
1584,006030,南方昌元转债A
1585,450009,国富中小盘股票
1586,000810,富国收益增强债券A
1587,001712,东方红优势精选混合
1588,003396,东方红优享红利混合
1589,004932,招商丰拓灵活混合A
1590,005258,景顺长城量化平衡混合
1591,163114,申万菱信中证环保产业指数分
1592,002560,诺安和鑫灵活配置混合
1593,005776,中加转型动力混合C
1594,002943,广发多因子混合
1595,006749,东兴核心成长混合A
1596,519224,海富通欣荣混合A
1597,004783,中融量化智选混合C
1598,001330,鹏华弘实混合C
1599,519223,海富通欣荣混合C
1600,050010,博时特许价值混合A
1601,000433,安信鑫发优选混合
1602,519909,华安安顺混合
1603,001329,鹏华弘实混合A
1604,004081,国联安鑫乾混合A
1605,460220,华泰柏瑞上证中小盘ETF联
1606,007369,浙商沪港深精选混合C
1607,006938,鹏华中证500指数(LOF
1608,162714,广发深证100指数分级
1609,007368,浙商沪港深精选混合A
1610,001267,泰达宏利蓝筹混合
1611,070030,嘉实中创400ETF联接A
1612,005351,汇添富行业整合混合
1613,002217,易方达量化策略C
1614,000551,信诚幸福消费混合
1615,006014,易方达鑫转招利混合C
1616,162413,华宝中证1000指数分级
1617,501012,汇添富中证中药指数(LOF
1618,001764,广发沪港深新机遇股票
1619,000126,招商安润混合
1620,006644,弘毅远方消费升级混合
1621,006013,易方达鑫转招利混合A
1622,213001,宝盈鸿利收益灵活配置混合A
1623,007581,宝盈鸿利收益灵活配置混合C
1624,003723,华润元大双鑫债券C
1625,001054,工银新金融股票
1626,006755,东兴核心成长混合C
1627,002216,易方达量化策略A
1628,004987,诺德新享灵活配置混合
1629,000697,汇添富移动互联股票
1630,161028,富国中证新能源汽车指数分级
1631,001734,广发百发大数据成长混合A
1632,002310,创金合信沪深300指数增强
1633,005635,博时量化多策略股票A
1634,003680,华润元大双鑫债券A
1635,000014,华夏聚利债券
1636,001735,广发百发大数据成长混合E
1637,570005,诺德成长优势混合
1638,004719,景顺长城睿成混合C
1639,210007,金鹰技术领先灵活配置混合A
1640,003954,华泰柏瑞价值精选30混合
1641,002871,华夏智胜价值成长A
1642,002849,金信智能中国2025混合
1643,161812,银华深证100指数分级
1644,002436,上投摩根红利回报混合C
1645,003351,招商稳荣定开混合A
1646,519960,长信利广混合C
1647,004707,景顺长城睿成混合A
1648,610002,信达澳银精华配置混合
1649,001556,天弘中证500指数增强A
1650,001225,中邮趋势精选灵活配置混合
1651,005888,华夏新兴消费混合A
1652,519606,国泰金鑫股票
1653,519961,长信利广混合A
1654,005521,华安红利精选混合
1655,000048,华夏双债债券C
1656,005474,泰康均衡优选混合A
1657,005209,东吴双三角A
1658,005075,富国研究量化精选混合
1659,003231,创金合信医疗保健股票C
1660,003230,创金合信医疗保健股票A
1661,003352,招商稳荣定开混合C
1662,003401,工银可转债债券
1663,000256,上投摩根红利回报混合A
1664,001932,国寿安保灵活优选混合
1665,001320,工银丰盈回报灵活配置混合
1666,007308,华宝消费升级混合
1667,560006,益民核心增长混合
1668,164825,工银中证京津冀协同发展指数
1669,002345,华夏高端制造混合
1670,005125,华宝标普中国A股红利机会指
1671,163807,中银优选混合
1672,164811,工银中证京津冀协同发展指数
1673,257010,国联安小盘精选混合
1674,002315,创金合信沪深300指数增强
1675,005457,景顺长城量化小盘股票
1676,000522,华润元大信息传媒科技混合
1677,002593,富国美丽中国混合
1678,002311,创金合信中证500指数增强
1679,005889,华夏新兴消费混合C
1680,161224,国投瑞银新丝路混合(LOF
1681,002316,创金合信中证500指数增强
1682,050111,博时信用债券C
1683,004260,德邦稳盈增长灵活配置混合
1684,001557,天弘中证500指数增强C
1685,000047,华夏双债债券A
1686,161227,国投瑞银深证100指数
1687,002584,富安达长盈灵活配置混合
1688,003175,华泰柏瑞多策略混合
1689,501029,华宝标普中国A股红利机会指
1690,005261,银华稳健增利灵活配置混合C
1691,163109,申万菱信深证成指分级
1692,162205,泰达宏利风险预算混合
1693,005210,东吴双三角C
1694,040190,华安上证龙头ETF联接
1695,000689,前海开源新经济混合
1696,005260,银华稳健增利灵活配置混合A
1697,160634,鹏华环保分级
1698,004698,博时军工主题股票
1699,004345,南方深证成份ETF联接C
1700,320009,诺安增利债券B
1701,590002,中邮核心成长混合
1702,160628,鹏华地产分级
1703,005636,博时量化多策略股票C
1704,002731,华富华鑫灵活配置混合C
1705,000003,中海可转债债券A
1706,005804,广发京津冀ETF联接C
1707,005246,国泰可转债债券
1708,002730,华富华鑫灵活配置混合A
1709,002177,信诚新泽B
1710,162717,广发再融资主题
1711,005803,广发京津冀ETF联接A
1712,006822,凯石湛混合A
1713,202017,南方深证成份ETF联接A
1714,470068,汇添富深证300ETF联接
1715,005475,泰康均衡优选混合C
1716,005120,上投摩根量化多因子混合
1717,001059,中金绝对收益
1718,483003,工银精选平衡混合
1719,519626,银河君盛混合C
1720,000589,光大银发商机混合
1721,001277,博时国企改革股票
1722,001219,上投摩根动态多因子混合
1723,005876,易方达鑫转增利混合A
1724,005206,南方优选成长混合C
1725,005481,银华瑞泰灵活配置混合
1726,000117,广发轮动配置混合
1727,270001,广发聚富混合
1728,005136,华安幸福生活混合
1729,050011,博时信用债券A/B
1730,004618,建信鑫稳回报灵活配置混合C
1731,519625,银河君盛混合A
1732,001614,东方区域发展混合
1733,001043,工银美丽城镇股票
1734,002071,长安产业精选混合C
1735,004993,中欧可转债债券A
1736,290012,泰信行业精选混合A
1737,002583,泰信行业精选混合C
1738,004617,建信鑫稳回报灵活配置混合A
1739,360001,光大量化股票
1740,660006,农银大盘蓝筹混合
1741,006267,诺德量化核心A
1742,110011,易方达中小盘混合
1743,001244,华泰柏瑞量化智慧混合A
1744,006104,华泰柏瑞量化智慧混合C
1745,005877,易方达鑫转增利混合C
1746,000529,广发竞争优势混合
1747,620007,金元顺安优质精选混合A
1748,000496,长安产业精选混合A
1749,560003,益民创新优势混合
1750,006525,前海开源MSCI中国A股指
1751,007191,富国中证价值ETF联接C
1752,450010,国富策略回报混合
1753,004994,中欧可转债债券C
1754,005717,兴业机遇债券
1755,202023,南方优选成长混合A
1756,006524,前海开源MSCI中国A股指
1757,165809,东吴中证可转换债券指数分级
1758,519756,交银国企改革灵活配置混合
1759,005437,易方达易百智能量化策略A
1760,006748,富国中证价值ETF联接A
1761,006844,中信建投稳利混合C
1762,161031,富国中证工业4.0指数分级
1763,001217,易方达新收益混合C
1764,004143,招商盛合灵活混合C
1765,004653,建信鑫利回报灵活配置混合C
1766,002102,创金合信转债精选债券C
1767,161826,银华中证转债指数增强分级
1768,001603,易方达安盈回报混合
1769,000804,中信建投稳利混合A
1770,001756,嘉实策略优选混合
1771,001265,国泰兴益灵活配置混合A
1772,001242,博时中证淘金大数据100A
1773,001243,博时中证淘金大数据100I
1774,000767,华富国泰民安灵活配置混合
1775,001104,华安新丝路主题股票
1776,004900,财通资管鑫锐混合A
1777,002101,创金合信转债精选债券A
1778,070010,嘉实主题混合
1779,001031,华夏安康债券A
1780,570006,诺德中小盘混合
1781,006225,人保量化混合A
1782,006268,诺德量化核心C
1783,004142,招商盛合灵活混合A
1784,004652,建信鑫利回报灵活配置混合A
1785,006218,富国生物医药科技混合
1786,001596,信诚新泽A
1787,005268,鹏华优势企业
1788,002123,北信瑞丰外延增长
1789,001759,嘉实成长增强混合
1790,003858,前海开源周期优选混合C
1791,165707,诺德深证300指数分级
1792,004416,博时银智大数据100C
1793,005293,诺德新旺
1794,001284,红塔红土盛金新动力混合C
1795,340006,兴全全球视野股票
1796,165511,信诚中证500指数分级
1797,162215,泰达宏利聚利债券(LOF)
1798,003857,前海开源周期优选混合A
1799,005438,易方达易百智能量化策略C
1800,005796,嘉实新添荣定期混合A
1801,001283,红塔红土盛金新动力混合A
1802,006226,人保量化混合C
1803,004901,财通资管鑫锐混合C
1804,004889,财通资管鑫逸混合C
1805,519979,长信内需成长混合A
1806,002588,博时银智大数据100A
1807,001637,嘉实腾讯自选股大数据策略股
1808,501017,国泰融丰外延增长混合(LO
1809,560002,益民红利成长混合
1810,004888,财通资管鑫逸混合A
1811,393001,中海优势精选灵活配置混合
1812,163805,中银策略混合
1813,005323,前海开源泽鑫混合A
1814,005324,前海开源泽鑫混合C
1815,007506,华夏AH经济蓝筹股票C
1816,007505,华夏AH经济蓝筹股票A
1817,006397,长信内需成长混合E
1818,270007,广发大盘成长混合
1819,006942,华泰柏瑞量化明选A
1820,004273,中融量化小盘股票C
1821,161908,万家添利债券(LOF)
1822,005399,长信量化价值驱动混合
1823,000585,嘉实对冲套利定期混合
1824,004320,前海开源沪港深乐享生活
1825,005797,嘉实新添荣定期混合C
1826,004995,广发品牌消费股票发起式
1827,005114,平安沪深300指数量化C
1828,002718,红塔红土盛隆灵活配置C
1829,002717,���塔红土盛隆灵活配置A
1830,002389,招商安德灵活配置混合A
1831,002390,招商安德灵活配置混合C
1832,162207,泰达宏利效率优选混合
1833,165516,信诚周期轮动混合(LOF)
1834,004272,中融量化小盘股票A
1835,050001,博时价值增长混合
1836,001659,富安达新动力混合
1837,005568,创金合信MSCI中国A股C
1838,001576,国泰智能装备股票
1839,160805,长盛同智优势混合(LOF)
1840,165508,信诚深度价值混合(LOF)
1841,501025,鹏华香港银行指数(LOF)
1842,005567,创金合信MSCI中国A股A
1843,005379,添富价值创造定开混合
1844,710002,富安达策略精选混合
1845,004875,融通深证成份指数C
1846,202009,南方盛元红利混合
1847,001475,易方达国防军工混合
1848,005113,平安沪深300指数量化A
1849,519035,富国天博创新主题混合
1850,003064,南方荣欢混合
1851,001573,南方互联网+灵活配置混合
1852,180003,银华-道琼斯88指数A
1853,000001,华夏成长混合
1854,519068,汇添富成长焦点混合
1855,001998,工银新焦点混合C
1856,001052,华夏中证500ETF联接A
1857,001178,前海开源再融资股票
1858,003242,创金合信量化发现混合C
1859,004244,东方周期优选灵活配置混合
1860,163810,中银价值混合
1861,006442,东兴品牌精选混合C
1862,004840,东兴品牌精选混合A
1863,161612,融通深证成份指数A
1864,003413,华泰柏瑞新经济沪港深混合
1865,002594,工银现代服务业混合
1866,000549,华安大国新经济股票
1867,020005,国泰金马稳健混合
1868,180010,银华优质增长混合
1869,001466,华富永鑫灵活配置混合A
1870,001738,大摩新趋势混合
1871,255010,国联安稳健混合
1872,004135,申万菱信量化成长混合
1873,160616,鹏华中证500指数(LOF
1874,164304,新华中证环保产业指数分级
1875,519059,海富通可转债优选
1876,002031,华夏策略混合
1877,166007,中欧互通精选混合A
1878,002166,华夏永福混合C
1879,002252,融通成长30灵活配置混合
1880,001467,华富永鑫灵活配置混合C
1881,004000,泰达睿选稳健混合
1882,000121,华夏永福混合A
1883,002181,华安大安全混合
1884,001715,工银新焦点混合A
1885,710302,富安达增强收益债券C
1886,002272,新华科技创新主题灵活配置混
1887,006113,汇添富创新医药混合
1888,001884,中欧互通精选混合E
1889,710301,富安达增强收益债券A
1890,001197,长盛转型升级主题灵活配置混
1891,002983,长信国防军工量化混合
1892,000711,嘉实医疗保健股票
1893,003241,创金合信量化发现混合A
1894,002384,九泰鸿祥服务升级灵活配置混
1895,000057,中银消费主题混合
1896,006084,融通研究优选混合
1897,005562,创金合信红利低波动C
1898,002601,中银证券价值精选混合
1899,000584,新华鑫益灵活配置混合
1900,168001,国寿安保中证养老产业
1901,004745,长盛创新驱动灵活配置混合
1902,004576,新华恒益量化灵活配置混合
1903,000082,嘉实研究阿尔法股票
1904,006247,华夏中小板ETF联接C
1905,006823,凯石湛混合C
1906,005561,创金合信红利低波动A
1907,000812,富国收益增强债券C
1908,000557,国投瑞银新机遇灵活配置混合
1909,006246,华夏中小板ETF联接A
1910,003120,博时鑫源混合C
1911,002419,汇添富盈安灵活配置混合
1912,050012,博时策略混合
1913,003119,博时鑫源混合A
1914,004315,前海开源沪港深新硬件C
1915,005729,南方人工智能混合
1916,000893,工银创新动力股票
1917,002513,金鹰元安混合C
1918,006457,平安估值优势混合A
1919,000954,国泰睿吉灵活配置混合C
1920,004314,前海开源沪港深新硬件A
1921,000788,前海开源中国成长混合
1922,002330,兴业聚宝灵活配置混合
1923,004477,嘉实沪港深回报混合
1924,002808,泓德优势领航混合
1925,160624,鹏华消费领先混合
1926,005284,华商可转债债券C
1927,000953,国泰睿吉灵活配置混合A
1928,007152,诺德策略精选
1929,006943,华泰柏瑞量化明选C
1930,001922,国泰多策略收益混合
1931,005273,华商可转债债券A
1932,000841,富国新回报灵活配置混合A/
1933,006458,平安估值优势混合C
1934,005091,嘉合睿金混合发起式C
1935,005090,嘉合睿金混合发起式A
1936,002577,南方新兴混合
1937,003032,平安医疗健康混合
1938,001039,嘉实先进制造股票
1939,000556,国投瑞银新机遇灵活配置混合
1940,400001,东方龙混合
1941,001331,鹏华弘信混合A
1942,000110,金鹰元安混合A
1943,004353,嘉实新添华定期混合
1944,161719,招商可转债分级债券
1945,004649,国开开航混合
1946,110021,易方达上证中盘ETF联接A
1947,213002,宝盈泛沿海增长混合
1948,006729,万家中证500指数增强A
1949,001332,鹏华弘信混合C
1950,168107,九泰盈华量化混合(LOF)
1951,004743,易方达上证中盘ETF联接C
1952,001128,宝盈新兴产业混合
1953,002810,金信转型创新成长混合发起式
1954,004727,先锋聚优C
1955,001446,招商丰泽混合C
1956,004221,长信量化先锋混合C
1957,501036,汇添富中证500A
1958,001400,安信鑫安得利混合C
1959,004726,先锋聚优A
1960,002966,中海合嘉增强收益债券C
1961,257040,国联安红利混合
1962,002006,工银新得益混合
1963,002965,中海合嘉增强收益债券A
1964,003318,景顺中证500行业中性低波
1965,671010,西部利得策略优选混合
1966,007101,中欧远见两年定开混合C
1967,001335,南方利众A
1968,006547,红塔红土盛弘混合A
1969,168106,九泰盈华量化混合(LOF)
1970,519139,海富通沪港��灵活配置混合
1971,166025,中欧远见两年定开混合A
1972,004321,前海开源沪港深强国产业混合
1973,002001,华夏回报混合A
1974,210006,金鹰元禧混合A
1975,006005,诺安鼎利混合A
1976,002510,申万菱信中证500指数增强
1977,002425,金鹰元禧混合C
1978,501063,添富悦享定开混合
1979,001370,中银新趋势混合
1980,002906,南方中证500量化增强A
1981,001703,银华沪港深增长股票
1982,002213,中海顺鑫灵活配置混合
1983,001908,国投瑞银境煊灵活配置混合C
1984,001857,易方达现代服务业混合
1985,006730,万家中证500指数增强C
1986,004352,北信瑞丰研究精选
1987,001473,建信大安全战略精选股票
1988,003913,泰达宏利启富混合C
1989,001399,安信鑫安得利混合A
1990,002768,华安安进灵活配置混合
1991,519185,万家精选混合
1992,004351,汇丰晋信珠三角区域发展混合
1993,501002,长信价值优选混合
1994,002383,大成趋势回报灵活配置混合
1995,004819,国寿安保目标策略混合发起C
1996,005544,银华瑞和灵活配置混合
1997,001523,博时新策略灵活配置混合C
1998,001522,博时新策略灵活配置混合A
1999,070013,嘉实研究精选混合A
2000,164819,工银中证环保产业指数分级
2001,001907,国投瑞银境煊灵活配置混合A
2002,004829,北信瑞丰兴瑞灵配
2003,004818,国寿安保目标策略混合发起A
2004,007795,申万菱信中证500指数增强
2005,163809,中银蓝筹混合
2006,610108,信达澳银信用债债券C
2007,004154,信诚新悦回报灵活配置混合B
2008,070001,嘉实成长收益混合A
2009,470008,汇添富策略回报混合
2010,004250,银河量化优选混合
2011,000978,景顺长城量化精选股票
2012,002512,长城久润混合
2013,007029,易方达中证500ETF联接
2014,005961,博时量化价值股票C
2015,007028,易方达中证500ETF联接
2016,001505,南方利众C
2017,002658,招商安裕灵活配置混合C
2018,519967,长信利富债券
2019,160611,鹏华优质治理混合(LOF)
2020,000030,长城核心优选混合
2021,006548,红��红土盛弘混合C
2022,006539,南方优选价值混合C
2023,501037,汇添富中证500C
2024,000081,天治可转债增强债券C
2025,004119,广发创新驱动灵活配置混合
2026,006982,嘉实新添元定期混合A
2027,160218,国泰国证房地产行业指数分级
2028,001741,广发百发大数据精选混合A
2029,005960,博时量化价值股票A
2030,161118,易方达中小板指数分级
2031,610006,信达澳银产业升级混合
2032,320016,诺安多策略混合
2033,202011,南方优选价值混合A
2034,004153,信诚新悦回报灵活配置混合A
2035,001562,易方达瑞和灵活配置混合
2036,001014,中融融安混合
2037,164905,交银国证新能源指数分级
2038,000534,长盛高端装备混合
2039,000609,华商新量化混合
2040,501000,国金鑫新灵活配置(LOF)
2041,001628,招商体育文化休闲股票
2042,530011,建信内生动力混合
2043,002657,招商安裕灵活配置混合A
2044,005633,建信中证500指数增强C
2045,003912,泰达宏利启富混合A
2046,163111,申万菱信中小板指数(LOF
2047,610008,信达澳银信用债债券A
2048,006130,华安中证500低波ETF联
2049,004571,万家家瑞债券A
2050,070022,嘉实领先成长混合
2051,005919,天弘中证500指数C
2052,002021,华夏回报二号混合
2053,001910,泰康新机遇混合
2054,000080,天治可转债增强债券A
2055,000478,建信中证500指数增强A
2056,000432,中银优秀企业混合
2057,006129,华安中证500低波ETF联
2058,161912,万家社会责任18个月定开A
2059,003378,泰康策略优选混合
2060,002694,中银新蓝筹混合
2061,005141,华夏睿磐泰荣混合C
2062,257050,国联安主题驱动混合
2063,001825,建信中国制造2025
2064,004008,中融鑫思路混合A
2065,161607,融通巨潮100指数A(LO
2066,006983,嘉实新添元定期混合C
2067,450001,国富中国收益混合
2068,001415,信诚新锐混合A
2069,005948,德邦民裕进取量化混合C
2070,005140,华夏睿磐泰荣混合A
2071,006006,诺安鼎利混合C
2072,001127,中银宏观策略混合
2073,005812,鹏华产业精选
2074,004009,中融鑫思路混合C
2075,202019,南方策略优化混合
2076,002406,光大保德信中高等级债券C
2077,000962,天弘中证500指数A
2078,002776,招商安荣混合A
2079,001033,华夏安康债券C
2080,006058,民生加银新兴成长混合
2081,450004,国富深化价值混合
2082,003755,国泰普益混合C
2083,005949,鑫元行业轮动混合A
2084,002645,大成景荣债券C
2085,005947,德邦民裕进取量化混合A
2086,006215,平安500ETF联接C
2087,006214,平安500ETF联接A
2088,001214,华泰柏瑞中证500ETF联
2089,002644,大成景荣债券A
2090,002777,招商安荣混合C
2091,163412,兴全轻资产混合(LOF)
2092,004572,万家家瑞债券C
2093,162216,泰达宏利500指数分���
2094,161032,富国中证煤炭指数分级
2095,003754,国泰普益混合A
2096,006611,人保中证500指数
2097,002405,光大保德信中高等级债券A
2098,000965,汇丰晋信新动力混合
2099,005757,长江汇聚量化多因子
2100,005886,华夏鼎沛债券A
2101,070032,嘉实优化红利混合
2102,006551,中庚价值领航混合
2103,110028,易方达安心回报债券B
2104,002573,建信汇利灵活配置混合
2105,004916,嘉实新添丰定期混合
2106,006087,华泰柏瑞中证500ETF联
2107,002157,长盛盛世混合C
2108,169106,东方红创新优选定开混合
2109,004424,汇添富文体娱乐混合
2110,070039,嘉实中证500ETF联接C
2111,007386,浙商中证500指数增强C
2112,005232,红塔红土盛通混合型发起式C
2113,002076,浙商中证500指数增强A
2114,001744,诺安进取回报混合
2115,004335,华宝新飞跃灵活配置混合
2116,410010,华富中小板指数增强
2117,519983,长信量化先锋混合A
2118,530005,建信优化配置混合
2119,161913,万家社会责任18个月定开C
2120,001498,建信鑫荣回报灵活配置混合
2121,501064,国泰价值优选灵活配置混合
2122,005231,红塔红土盛通混合型发起式A
2123,004837,中融鑫价值混合C
2124,110027,易方达安心回报债券A
2125,163302,大摩资源优选混合(LOF)
2126,519089,新华优选成长混合
2127,004676,中信建投睿信灵活配置混合C
2128,004836,中融鑫价值混合A
2129,001490,汇添富国企创新股票
2130,660011,农银中证500指数
2131,004823,上投安裕回报A
2132,002304,平安安心灵活配置混合A
2133,004149,博时鑫惠混合A
2134,002723,江信祺福A
2135,007048,平安安心灵活配置混合C
2136,006377,广发趋势动力混合
2137,100026,富国天合稳健优选混合
2138,001511,兴全新视野定开混合
2139,164809,工银中证500指数
2140,001241,国寿安保中证500ETF联
2141,340001,兴全可转债混合
2142,206007,鹏华消费优选混合
2143,000887,上投摩根稳进回报混合
2144,519013,海富通风格优势混合
2145,004083,国联安鑫隆混合A
2146,005887,华夏鼎沛债券C
2147,001068,华融新锐灵活配置混合
2148,630016,华商价值共享混合发起式
2149,002307,银华多元视野灵活配置混合
2150,160314,华夏行业混合(LOF)
2151,163817,中银转债增强债券B
2152,161213,国投瑞银中证消费服务指数
2153,630009,华商稳定增利债券A
2154,004495,博时量化平衡混合
2155,004011,华泰柏瑞鼎利灵活配置混合C
2156,004606,上投摩根优选多因子股票
2157,519613,银河君尚混合A
2158,004348,南方中证500ETF联接C
2159,217013,招商中小盘混合
2160,002724,江信祺福C
2161,005692,广发全指工业ETF联接C
2162,001972,前海开源沪港深智慧生活混合
2163,050201,博时价值增长贰号混合
2164,002017,招商瑞丰灵活配置混合发起式
2165,004010,华泰柏瑞鼎利灵活配置混合A
2166,001464,光大鼎鑫混合A
2167,001212,华润元大稳健债券A
2168,004593,广发全指工业ETF联接A
2169,050014,博时创业成长混合A
2170,004824,上投安裕回报C
2171,000991,工银战略转型股票
2172,001402,信诚新选混合A
2173,160119,南方中证500ETF联接A
2174,002720,国寿安保尊利增强回报债券A
2175,002721,国寿安保尊利增强回报债券C
2176,501053,东方红目标优选定开混合
2177,002903,广发中证500ETF联接C
2178,004084,国联安鑫隆混合C
2179,002553,博时创业成长混合C
2180,004150,博时鑫惠混合C
2181,000778,鹏华先进制造股票
2182,000008,嘉实中证500ETF联接A
2183,005656,光大保德信安泽债券A
2184,519614,银河君尚混合C
2185,360005,光大红利混合
2186,006343,中金MSCI低波动A
2187,006344,中金MSCI低波动C
2188,007144,国投瑞银沪深300量化C
2189,450002,国富弹性市值混合
2190,519615,银河君尚混合I
2191,007143,国投瑞银沪深300量化A
2192,000314,招商瑞丰灵活配置混合发起式
2193,003494,富国天惠成长混合C
2194,163816,中银转债增强债券A
2195,000652,博时裕隆灵活配置混合
2196,161005,富国天惠成长混合A
2197,162711,广发中证500ETF联接A
2198,002683,民生加银前沿科技灵活配置混
2199,006312,中金可转债C
2200,000214,广发成长优选混合
2201,519646,银河鑫利混合I
2202,001210,天弘互联网混合
2203,270026,广发中小板300联接
2204,006311,中金可转债A
2205,003592,华泰柏瑞享利混合C
2206,470059,汇添富可转换债券C
2207,005827,易方达蓝筹精选混合
2208,003279,融通沪港深智慧生活灵活配置
2209,000926,中信建投睿信灵活配置混合A
2210,003591,华泰柏瑞享利混合A
2211,005166,嘉实润和量化定期混合
2212,005403,南方融尚再融资混合
2213,002772,光大产业新动力混合
2214,001455,景顺长城中证500ETF联
2215,580002,东吴双动力混合
2216,005461,南方希元转债
2217,005657,光大保德信安泽债券C
2218,003069,光大保德信量化优选股票
2219,001157,国联安睿祺灵活配置混合
2220,002186,国联安鑫享灵活配置混合C
2221,000511,国泰国策驱动灵活配置混合A
2222,519766,交银荣鑫灵活配置混合
2223,167601,国金沪深300指数增强
2224,162204,泰达宏利行业混合
2225,004227,泰信鑫利混合A
2226,001280,银华聚利灵活配置混合A
